wof:id,sg:id
202999451,SG_5BnUkpK0l73rJ9nhcuBQc3_41.257939_-95.941457@1303262940
202998499,SG_2xk2rpznBV5s8miVGUx3OK_41.254501_-95.929398@1303262940
202999477,SG_22uZPsraz3JTX4Uoz3xHx2_41.257599_-95.937897@1303262940
202986821,SG_7YNUf14LWuLmBPSaJKeb3U_41.280687_-96.231966@1303262940
203045617,SG_5IvS056m3aokM2SaoQu6U8_41.311510_-96.007560@1303262941
202998635,SG_6lhIGsbOV1gfJ4xw0hdsnJ_41.265831_-95.933677@1303262940
203048373,SG_0bMDSXTfbMaU7z56ccGDoP_41.299801_-95.991302@1303262941
202999613,SG_44zXFPcGWSNTNu09GaRqJY_41.256336_-95.934524@1303262940
202991617,SG_0COJbTKj6x0tuNYX8qkr8X_41.142334_-96.024639@1303262940
202998675,SG_4ImCCaE6N1FojwGYBIsYoh_41.255600_-95.930702@1303262940
337287405,SG_3Ad5IDAvdtP8lswXblqyVh_41.212657_-95.991337@1303262942
202999637,SG_49fKmwbqJxF0bbyM7WCGyy_41.257599_-95.933403@1303262940
202998737,SG_480eHAI3CRTZo3rIlIhF3u_41.258598_-95.941101@1303262940
202992379,SG_7j5DX3KhmKJLUJnjUqUM90_41.080799_-96.133400@1303262940
203048403,SG_6qVyynBhZN2gJBvvAjs44v_41.286701_-96.007797@1303262941
202999729,SG_63MmppRpBVViJzTBLCfExb_41.257599_-95.941200@1303262940
203059023,SG_2M5s13p6bfdakp5ChKoWLx_41.252175_-96.016558@1303262941
202998791,SG_2eDdE7W1OCn8xgQh6ZWVXC_41.257453_-95.934559@1303262940
337287439,SG_59Pd9aVv1Sw6BfSpY2yBDX_41.260883_-96.182866@1303262942
202985963,SG_5Y8WkHKqL5VRJvUT4o3kUp_41.153690_-95.918121@1303262940
202998829,SG_13sT55ZJ75gLvJW6CkxVyF_41.260799_-95.939903@1303262940
337287535,SG_3cARMAblQ8aw3BuUqDwMjG_41.212849_-96.114491@1303262942
202999871,SG_1BkI7EUco2sf1vunZ8kfle_41.257599_-95.938499@1303262940
203059041,SG_3TIFhdyzSoZ8oKpcDzjtxw_41.241393_-95.989018@1303262941
203048605,SG_44mxEP8ErFOA7slvVkIOTW_41.299172_-96.009878@1303262941
202998925,SG_7flQOa1IxvKPgSk4DAZ2mw_41.258598_-95.941101@1303262940
202999893,SG_7P848JUkJ63xEMpUZlivLb_41.254101_-95.945099@1303262940
203060197,SG_7KvIIyuSLYB5QdkktcMcs8_41.251572_-95.989152@1303262941
337287693,SG_4FOoHJRVPTPZaH1SL1wl9T_41.215546_-96.225794@1303262942
202998971,SG_2TBQSNeL8hKcoRA6uSQBce_41.258801_-95.942398@1303262940
202999899,SG_7eixujGiilpXTRoP6xVOoZ_41.256500_-95.938499@1303262940
203048663,SG_35PWstwdzCYxbvEcaTlSks_41.285640_-96.006162@1303262941
202998979,SG_2WV56wALKK4aVuYXNLgA7O_41.258598_-95.941200@1303262940
203047231,SG_10FVK8RqkeJlUK8S4pnKUi_41.286728_-96.007164@1303262941
202998983,SG_6Cz6YizUB4DN6ZYNwO4Hf5_41.255402_-95.936501@1303262940
203060229,SG_38Dh07TTnCWrtm29UuQGDA_41.252263_-95.992924@1303262941
202993401,SG_6BUZFvRKEzJs441XYF2lfc_41.045502_-96.147598@1303262940
337287701,SG_4wmZJiILAiPRmxncuthM5h_41.193655_-96.177492@1303262942
387671871,SG_2T2XBJu2SB2KLn85F0AWSi_42.845461_-97.400200@1294189808
202990881,SG_1zNsUBZNRVZBdLbo924D3F_41.141960_-96.040802@1303262940
202990945,SG_5Z5jgOdF7IuXIsCNbhXHe7_41.153489_-96.041600@1303262940
203047255,SG_0U4xemMShlb5CQK9cE9Em5_41.299702_-96.004402@1303262941
337287703,SG_5Fmr6YA03jZoh4hziKymn4_41.193702_-96.176231@1303262942
202992531,SG_5nn5KuXIJapzQ57LyU65kk_41.080799_-96.133400@1303262940
202992625,SG_0QsiSay3xc74whI7VTD05Z_41.053200_-96.157700@1303262940
337287705,SG_1R00Y1HPW4N2q4zEJ9bCkk_41.192073_-96.169501@1303262942
337287707,SG_5jcGBBJWyakiXbo4FnGbLd_41.206936_-96.191413@1303262942
